,time,temp,windsp,winddir,humid,cloud,sun_hr,solar,so2,co,ozone,no2,pm2.5,pm10,rn,month,season
18758,2020-04-20 14:00:00,18.3,2.9,140.0,54.0,2.0,1.0,3.12,0.005,0.4,0.044000000000000004,0.027999999999999997,6.0,7.0,0.33333333333333337,4,2
18759,2020-04-20 15:00:00,17.9,3.6,110.0,64.0,2.0,1.0,2.65,0.008,0.4,0.049,0.023,12.0,26.0,0.30000000000000004,4,2
18760,2020-04-20 16:00:00,20.2,3.0,230.0,45.0,2.0,1.0,2.01,0.016,0.5,0.046,0.024,15.0,30.0,0.2666666666666667,4,2
18761,2020-04-20 17:00:00,19.5,3.8,200.0,45.0,3.0,0.6,0.89,0.019,0.6,0.047,0.031,12.0,18.0,0.2333333333333334,4,2
18762,2020-04-20 18:00:00,19.2,3.4,230.0,45.0,2.0,1.0,0.58,0.021,0.6,0.043,0.033,26.0,42.0,0.20000000000000007,4,2
18763,2020-04-20 19:00:00,17.7,3.3,250.0,45.0,5.0,0.3,0.15,0.016,0.5,0.049,0.027000000000000003,32.0,43.0,0.16666666666666674,4,2
18764,2020-04-20 20:00:00,16.9,3.1,270.0,49.0,9.0,0.0,0.0,0.013999999999999999,0.6,0.052000000000000005,0.023,25.0,38.0,0.13333333333333341,4,2
18765,2020-04-20 21:00:00,16.3,3.3,250.0,51.0,3.0,,,0.025,0.6,0.055999999999999994,0.023,30.0,40.0,0.10000000000000009,4,2
18766,2020-04-20 22:00:00,15.3,3.2,270.0,55.0,8.0,,,0.024,0.6,0.045,0.031,36.0,44.0,0.06666666666666676,4,2
18767,2020-04-20 23:00:00,13.8,1.7,290.0,66.0,10.0,,,0.003,0.5,0.055999999999999994,0.016,33.0,41.0,0.03333333333333344,4,2
18768,2020-04-21 00:00:00,12.7,0.7,290.0,62.0,9.0,,,0.006999999999999999,1.0,0.052000000000000005,0.015,20.0,27.0,0.0,4,2
18769,2020-04-21 01:00:00,12.5,2.3,340.0,40.0,10.0,,,0.002,0.8,0.048,0.011000000000000001,24.0,36.0,0.0,4,2
18770,2020-04-21 02:00:00,11.5,3.0,340.0,39.0,10.0,,,0.006999999999999999,1.1,0.045,0.009000000000000001,16.0,25.0,0.0,4,2
18771,2020-04-21 03:00:00,10.4,3.8,320.0,44.0,9.0,,,0.002,1.2,0.043,0.006999999999999999,13.0,20.0,0.0,4,2
18772,2020-04-21 04:00:00,9.8,3.4,320.0,46.0,9.0,,,0.003,1.0,0.042,0.008,12.0,13.0,0.0,4,2
18773,2020-04-21 05:00:00,8.7,1.9,320.0,52.0,7.0,,,0.003,1.1,0.04,0.01,13.0,15.0,0.0,4,2
18774,2020-04-21 06:00:00,7.9,1.5,320.0,56.0,7.0,0.0,0.0,0.004,1.2,0.04,0.01,10.0,18.0,0.0,4,2
18775,2020-04-21 07:00:00,9.3,0.9,230.0,50.0,9.0,0.3,0.26,0.006999999999999999,0.4,0.034,0.018000000000000002,14.0,24.0,0.0,4,2
18776,2020-04-21 08:00:00,10.6,3.7,200.0,43.0,7.0,0.9,0.72,0.012,0.4,0.025,0.027999999999999997,14.0,31.0,0.0,4,2
18777,2020-04-21 09:00:00,12.3,3.9,200.0,38.0,6.0,1.0,1.67,0.011000000000000001,0.4,0.028999999999999998,0.023,11.0,27.0,0.0,4,2
18778,2020-04-21 10:00:00,14.7,3.5,250.0,27.0,6.0,1.0,2.1,0.013999999999999999,0.4,0.027000000000000003,0.027999999999999997,14.0,29.0,0.0,4,2
18779,2020-04-21 11:00:00,15.8,3.3,250.0,26.0,2.0,1.0,2.63,0.013999999999999999,0.4,0.034,0.023,15.0,39.0,0.0,4,2
18780,2020-04-21 12:00:00,16.1,3.9,250.0,23.0,0.0,1.0,3.25,0.013999999999999999,0.4,0.038,0.021,18.0,40.0,0.0,4,2
18781,2020-04-21 13:00:00,16.7,4.8,230.0,22.0,0.0,1.0,3.33,0.022000000000000002,0.3,0.04,0.02,9.0,43.0,0.0,4,2
18782,2020-04-21 14:00:00,17.8,3.5,230.0,21.0,0.0,1.0,3.15,0.02,0.3,0.040999999999999995,0.022000000000000002,9.0,37.0,0.0,4,2
18783,2020-04-21 15:00:00,18.6,3.7,250.0,20.0,0.0,1.0,2.8,0.022000000000000002,0.3,0.039,0.024,11.0,38.0,0.0,4,2
18784,2020-04-21 16:00:00,17.5,4.5,270.0,21.0,0.0,1.0,2.22,0.016,0.3,0.040999999999999995,0.02,11.0,83.0,0.0,4,2
18785,2020-04-21 17:00:00,16.0,3.6,320.0,14.0,0.0,1.0,1.56,0.011000000000000001,0.3,0.043,0.018000000000000002,13.0,68.0,0.0,4,2
18786,2020-04-21 18:00:00,14.6,2.6,320.0,17.0,5.0,1.0,0.79,0.004,0.4,0.044000000000000004,0.016,10.0,49.0,0.0,4,2
18787,2020-04-21 19:00:00,12.7,2.2,320.0,17.0,6.0,0.6,0.19,0.005,0.3,0.044000000000000004,0.015,10.0,40.0,0.0,4,2
18788,2020-04-21 20:00:00,11.4,2.2,320.0,19.0,8.0,0.0,0.0,0.009000000000000001,0.3,0.036000000000000004,0.021,9.0,49.0,0.0,4,2
18789,2020-04-21 21:00:00,10.1,2.5,320.0,19.0,8.0,,,0.013000000000000001,0.3,0.035,0.021,7.0,26.0,0.0,4,2
18790,2020-04-21 22:00:00,9.2,1.9,270.0,21.0,10.0,,,0.01,0.3,0.035,0.019,7.0,17.0,0.0,4,2
18791,2020-04-21 23:00:00,8.2,3.3,320.0,24.0,10.0,,,0.004,0.3,0.043,0.012,22.0,24.0,0.0,4,2
18792,2020-04-22 00:00:00,6.8,4.8,290.0,34.0,4.0,,,0.003,0.6,0.045,0.008,6.0,17.0,0.0,4,2
18793,2020-04-22 01:00:00,5.8,2.4,320.0,40.0,5.0,,,0.002,0.7,0.044000000000000004,0.008,8.0,17.0,0.0,4,2
18794,2020-04-22 02:00:00,5.5,2.8,270.0,39.0,7.0,,,0.002,0.5,0.043,0.009000000000000001,4.0,21.0,0.0,4,2
18795,2020-04-22 03:00:00,5.3,2.2,290.0,40.0,6.0,,,0.003,0.5,0.042,0.008,4.0,17.0,0.0,4,2
18796,2020-04-22 04:00:00,5.1,1.9,270.0,40.0,7.0,,,0.006,0.3,0.038,0.013999999999999999,7.0,19.0,0.0,4,2
18797,2020-04-22 05:00:00,4.6,1.3,250.0,39.0,4.0,,,0.016,0.4,0.032,0.019,7.0,18.0,0.0,4,2
18798,2020-04-22 06:00:00,4.7,3.2,200.0,39.0,3.0,0.0,0.01,0.018000000000000002,0.5,0.024,0.026000000000000002,,23.0,0.0,4,2
18799,2020-04-22 07:00:00,5.3,3.7,200.0,43.0,7.0,0.6,0.32,0.02,0.3,0.021,0.032,9.0,24.0,0.0,4,2
18800,2020-04-22 08:00:00,7.0,3.0,200.0,41.0,7.0,1.0,1.0,0.013999999999999999,0.3,0.024,0.027999999999999997,18.0,30.0,0.0,4,2
18801,2020-04-22 09:00:00,8.4,3.6,230.0,32.0,2.0,1.0,1.84,0.02,0.4,0.026000000000000002,0.026000000000000002,15.0,42.0,0.0,4,2
18802,2020-04-22 10:00:00,10.1,3.3,290.0,29.0,1.0,1.0,2.46,0.013999999999999999,0.3,0.033,0.017,10.0,55.0,0.0,4,2
18803,2020-04-22 11:00:00,10.7,3.8,270.0,26.0,0.0,1.0,2.97,0.012,0.3,0.035,0.016,12.0,62.0,0.0,4,2
18804,2020-04-22 12:00:00,12.1,4.4,250.0,25.0,0.0,1.0,3.28,0.01,0.3,0.036000000000000004,0.016,10.0,73.0,0.0,4,2
18805,2020-04-22 13:00:00,13.7,3.5,230.0,23.0,2.0,1.0,3.35,0.01,0.4,0.04,0.013000000000000001,14.0,58.0,0.0,4,2
18806,2020-04-22 14:00:00,13.9,3.8,250.0,22.0,2.0,1.0,3.22,0.013000000000000001,0.3,0.037000000000000005,0.017,12.0,54.0,0.0,4,2
18807,2020-04-22 15:00:00,14.9,2.8,340.0,24.0,3.0,1.0,2.84,0.008,0.4,0.042,0.013999999999999999,11.0,64.0,0.0,4,2
18808,2020-04-22 16:00:00,13.9,3.4,320.0,23.0,2.0,1.0,2.21,0.005,0.4,0.047,0.009000000000000001,9.0,59.0,0.0,4,2
18809,2020-04-22 17:00:00,13.0,4.6,340.0,22.0,2.0,1.0,1.57,0.005,0.4,0.047,0.008,12.0,53.0,0.0,4,2
18810,2020-04-22 18:00:00,11.5,3.7,320.0,25.0,0.0,1.0,0.77,0.004,0.5,0.047,0.006999999999999999,14.0,61.0,0.0,4,2
18811,2020-04-22 19:00:00,10.0,3.8,320.0,24.0,0.0,0.6,0.2,0.003,0.5,0.042,0.011000000000000001,12.0,80.0,0.0,4,2
18812,2020-04-22 20:00:00,8.8,2.7,320.0,30.0,0.0,0.0,0.0,0.002,0.4,0.040999999999999995,0.012,10.0,69.0,0.0,4,2
18813,2020-04-22 21:00:00,8.0,3.2,320.0,35.0,0.0,,,0.002,0.6,0.043,0.009000000000000001,8.0,51.0,0.0,4,2
18814,2020-04-22 22:00:00,7.0,3.5,290.0,37.0,0.0,,,0.002,0.6,0.04,0.01,13.0,51.0,0.0,4,2
18815,2020-04-22 23:00:00,6.4,3.6,320.0,40.0,0.0,,,0.002,0.7,0.04,0.006999999999999999,6.0,50.0,0.0,4,2
18816,2020-04-23 00:00:00,5.8,2.2,290.0,44.0,0.0,,,0.002,0.6,0.036000000000000004,0.01,8.0,60.0,0.0,4,2
18817,2020-04-23 01:00:00,5.5,3.4,290.0,46.0,0.0,,,0.002,0.6,0.035,0.011000000000000001,10.0,60.0,0.0,4,2
18818,2020-04-23 02:00:00,5.3,3.8,290.0,48.0,0.0,,,0.002,0.8,0.035,0.01,15.0,58.0,0.0,4,2
18819,2020-04-23 03:00:00,4.9,2.5,290.0,51.0,0.0,,,0.002,0.4,0.034,0.011000000000000001,11.0,57.0,0.0,4,2
18820,2020-04-23 04:00:00,4.8,2.4,290.0,53.0,0.0,,,0.002,0.3,0.035,0.01,,52.0,0.0,4,2
18821,2020-04-23 05:00:00,4.4,1.4,320.0,56.0,0.0,,,0.002,0.4,0.033,0.012,10.0,50.0,0.0,4,2
18822,2020-04-23 06:00:00,4.7,2.8,270.0,56.0,0.0,0.0,0.01,0.002,0.6,0.027999999999999997,0.017,12.0,50.0,0.0,4,2
18823,2020-04-23 07:00:00,6.1,2.4,270.0,52.0,0.0,0.9,0.36,0.002,0.4,0.032,0.013000000000000001,12.0,51.0,0.0,4,2
18824,2020-04-23 08:00:00,7.3,4.2,290.0,47.0,0.0,1.0,1.05,0.003,0.4,0.03,0.015,12.0,48.0,0.0,4,2
18825,2020-04-23 09:00:00,8.4,4.7,290.0,44.0,0.0,1.0,1.84,0.002,0.7,0.032,0.015,11.0,39.0,0.0,4,2
18826,2020-04-23 10:00:00,9.7,4.7,290.0,41.0,0.0,1.0,2.5,,,,,4.0,39.0,0.0,4,2
18827,2020-04-23 11:00:00,11.3,4.0,290.0,36.0,0.0,1.0,3.03,,,,,,,0.0,4,2
18828,2020-04-23 12:00:00,12.0,3.9,290.0,32.0,2.0,1.0,3.35,,,,,,,0.0,4,2
18829,2020-04-23 13:00:00,13.3,4.3,290.0,30.0,2.0,1.0,3.28,,,,,,,0.0,4,2
18830,2020-04-23 14:00:00,13.9,3.8,290.0,29.0,2.0,1.0,3.12,,,,,20.0,68.0,0.0,4,2
18831,2020-04-23 15:00:00,14.4,4.0,270.0,26.0,2.0,1.0,2.5,0.003,0.5,0.045,0.013000000000000001,20.0,68.0,0.0,4,2
18832,2020-04-23 16:00:00,15.1,3.0,270.0,25.0,1.0,1.0,2.13,0.002,0.6,0.044000000000000004,0.017,10.0,83.0,0.0,4,2
18833,2020-04-23 17:00:00,15.2,3.0,290.0,26.0,0.0,1.0,1.51,0.003,0.6,0.049,0.012,15.0,,0.0,4,2
18834,2020-04-23 18:00:00,14.7,2.0,290.0,25.0,0.0,1.0,0.78,0.003,0.5,0.048,0.012,14.0,58.0,0.0,4,2
18835,2020-04-23 19:00:00,12.9,1.7,320.0,29.0,0.0,0.6,0.17,0.003,0.7,0.045,0.013999999999999999,15.0,44.0,0.0,4,2
18836,2020-04-23 20:00:00,12.1,1.8,320.0,31.0,6.0,0.0,0.0,0.003,1.7,0.046,0.013000000000000001,19.0,46.0,0.0,4,2
18837,2020-04-23 21:00:00,11.4,1.9,320.0,32.0,5.0,,,0.002,1.9,0.042,0.016,18.0,53.0,0.0,4,2
18838,2020-04-23 22:00:00,10.0,1.5,320.0,37.0,0.0,,,0.003,0.9,0.042,0.018000000000000002,14.0,50.0,0.0,4,2
18839,2020-04-23 23:00:00,9.2,1.3,320.0,38.0,0.0,,,0.004,1.5,0.039,0.018000000000000002,14.0,44.0,0.0,4,2
18840,2020-04-24 00:00:00,8.8,1.2,320.0,33.0,5.0,,,0.003,1.2,0.045,0.016,15.0,46.0,0.0,4,2
18841,2020-04-24 01:00:00,8.1,1.4,250.0,36.0,6.0,,,0.004,0.4,0.047,0.013999999999999999,12.0,43.0,0.0,4,2
18842,2020-04-24 02:00:00,7.4,2.6,320.0,38.0,0.0,,,0.002,0.6,0.047,0.013000000000000001,12.0,37.0,0.0,4,2
18843,2020-04-24 03:00:00,6.5,1.8,290.0,34.0,0.0,,,0.004,1.3,0.047,0.01,16.0,40.0,0.0,4,2
18844,2020-04-24 04:00:00,6.0,1.8,320.0,35.0,0.0,,,0.002,0.5,0.044000000000000004,0.012,17.0,32.0,0.0,4,2
18845,2020-04-24 05:00:00,5.7,2.5,320.0,37.0,0.0,,,0.002,0.6,0.040999999999999995,0.013999999999999999,8.0,27.0,0.0,4,2
18846,2020-04-24 06:00:00,6.3,3.8,290.0,41.0,0.0,0.0,0.01,0.002,0.6,0.037000000000000005,0.017,10.0,28.0,0.0,4,2
18847,2020-04-24 07:00:00,7.3,3.0,290.0,43.0,0.0,0.9,0.4,0.002,0.3,0.036000000000000004,0.019,11.0,30.0,0.0,4,2
18848,2020-04-24 08:00:00,8.5,3.4,320.0,39.0,0.0,1.0,1.12,0.003,0.8,0.039,0.018000000000000002,5.0,33.0,0.0,4,2
18849,2020-04-24 09:00:00,10.2,3.3,320.0,34.0,0.0,1.0,1.84,0.003,0.6,0.042,0.018000000000000002,9.0,28.0,0.0,4,2
18850,2020-04-24 10:00:00,12.0,2.7,320.0,27.0,0.0,1.0,2.45,0.002,0.5,0.047,0.013000000000000001,12.0,46.0,0.0,4,2
18851,2020-04-24 11:00:00,13.7,2.5,270.0,22.0,0.0,1.0,2.98,0.003,0.3,0.040999999999999995,0.024,11.0,41.0,0.0,4,2
18852,2020-04-24 12:00:00,14.7,3.4,250.0,21.0,0.0,1.0,3.27,0.004,0.4,0.052000000000000005,0.01,13.0,,0.0,4,2
18853,2020-04-24 13:00:00,15.2,3.4,250.0,20.0,2.0,1.0,3.35,0.009000000000000001,0.3,0.049,0.013999999999999999,10.0,45.0,0.0,4,2
18854,2020-04-24 14:00:00,15.6,5.1,230.0,20.0,7.0,1.0,2.83,0.015,0.3,0.045,0.021,16.0,42.0,0.0,4,2
18855,2020-04-24 15:00:00,17.3,3.0,230.0,19.0,7.0,0.9,2.04,0.01,0.4,0.046,0.023,14.0,,0.0,4,2
18856,2020-04-24 16:00:00,16.9,3.4,230.0,18.0,3.0,1.0,2.12,0.028999999999999998,0.5,0.04,0.035,12.0,,0.0,4,2
18857,2020-04-24 17:00:00,17.0,3.9,250.0,19.0,1.0,1.0,1.58,0.018000000000000002,0.3,0.045,0.023,27.0,,0.0,4,2
18858,2020-04-24 18:00:00,16.9,2.2,250.0,18.0,0.0,1.0,0.83,0.011000000000000001,0.4,0.044000000000000004,0.026000000000000002,18.0,,0.0,4,2
18859,2020-04-24 19:00:00,14.2,3.8,230.0,37.0,1.0,0.6,0.2,0.011000000000000001,0.4,0.040999999999999995,0.027000000000000003,16.0,,0.0,4,2
18860,2020-04-24 20:00:00,13.1,4.4,200.0,41.0,0.0,0.0,0.0,0.011000000000000001,0.3,0.032,0.035,17.0,50.0,0.0,4,2
18861,2020-04-24 21:00:00,12.5,4.1,200.0,43.0,0.0,,,0.012,0.3,0.028999999999999998,0.036000000000000004,21.0,46.0,0.0,4,2
18862,2020-04-24 22:00:00,11.9,3.5,200.0,44.0,0.0,,,0.017,0.3,0.023,0.042,26.0,48.0,0.0,4,2
18863,2020-04-24 23:00:00,11.5,3.3,230.0,42.0,0.0,,,0.012,0.4,0.023,0.043,21.0,,0.0,4,2
18864,2020-04-25 00:00:00,10.8,1.6,230.0,40.0,0.0,,,0.022000000000000002,0.6,0.03,0.034,15.0,34.0,0.0,4,2
18865,2020-04-25 01:00:00,10.5,1.9,230.0,39.0,0.0,,,0.013999999999999999,0.5,0.027000000000000003,0.036000000000000004,13.0,31.0,0.0,4,2
18866,2020-04-25 02:00:00,10.2,3.0,200.0,41.0,0.0,,,0.009000000000000001,0.4,0.027000000000000003,0.038,10.0,27.0,0.0,4,2
18867,2020-04-25 03:00:00,9.9,2.7,200.0,43.0,0.0,,,0.011000000000000001,0.4,0.031,0.035,12.0,36.0,0.0,4,2
18868,2020-04-25 04:00:00,9.9,3.0,200.0,46.0,0.0,,,0.013999999999999999,0.5,0.031,0.038,12.0,30.0,0.0,4,2
18869,2020-04-25 05:00:00,9.0,1.7,200.0,54.0,0.0,,,0.012,0.4,0.036000000000000004,0.036000000000000004,11.0,29.0,0.0,4,2
18870,2020-04-25 06:00:00,9.9,1.2,180.0,50.0,0.0,0.0,0.01,0.009000000000000001,0.4,0.03,0.045,12.0,37.0,0.0,4,2
18871,2020-04-25 07:00:00,11.6,1.7,200.0,51.0,0.0,0.5,0.31,0.011000000000000001,0.4,0.040999999999999995,0.034,28.0,51.0,0.0,4,2
18872,2020-04-25 08:00:00,13.7,4.5,200.0,45.0,0.0,1.0,0.94,0.015,0.4,0.042,0.032,18.0,50.0,0.0,4,2
18873,2020-04-25 09:00:00,15.6,6.8,200.0,43.0,0.0,1.0,1.68,0.008,0.3,0.054000000000000006,0.021,18.0,51.0,0.0,4,2
18874,2020-04-25 10:00:00,17.1,5.6,200.0,45.0,0.0,1.0,2.32,0.011000000000000001,0.4,0.057999999999999996,0.02,17.0,54.0,0.0,4,2
18875,2020-04-25 11:00:00,18.9,5.1,200.0,38.0,0.0,1.0,2.82,0.008,0.4,0.063,0.025,16.0,52.0,0.0,4,2
18876,2020-04-25 12:00:00,19.6,5.7,200.0,34.0,0.0,1.0,3.1,0.008,0.5,0.071,0.025,38.0,,0.0,4,2
18877,2020-04-25 13:00:00,19.9,6.7,200.0,30.0,0.0,1.0,3.13,0.008,0.5,0.076,0.027000000000000003,32.0,,0.0,4,2
18878,2020-04-25 14:00:00,20.5,6.7,200.0,31.0,0.0,1.0,2.95,0.011000000000000001,0.4,0.081,0.027000000000000003,38.0,,0.0,4,2
18879,2020-04-25 15:00:00,21.2,5.6,200.0,33.0,0.0,1.0,2.59,0.006999999999999999,0.5,0.083,0.025,37.0,174.0,0.0,4,2
18880,2020-04-25 16:00:00,20.5,5.9,200.0,36.0,0.0,1.0,2.01,0.009000000000000001,0.5,0.078,0.026000000000000002,35.0,197.0,0.0,4,2
18881,2020-04-25 17:00:00,19.6,7.1,200.0,40.0,0.0,1.0,1.38,0.008,0.4,0.084,0.02,33.0,123.0,0.0,4,2
18882,2020-04-25 18:00:00,19.0,6.5,200.0,42.0,0.0,1.0,0.69,0.011000000000000001,0.5,0.085,0.018000000000000002,28.0,71.0,0.0,4,2
18883,2020-04-25 19:00:00,18.1,4.4,200.0,47.0,0.0,0.3,0.15,0.012,0.5,0.085,0.019,24.0,67.0,0.0,4,2
18884,2020-04-25 20:00:00,17.2,4.4,200.0,54.0,0.0,0.0,0.0,0.009000000000000001,0.5,0.077,0.024,31.0,69.0,0.0,4,2
18885,2020-04-25 21:00:00,16.8,4.1,200.0,56.0,0.0,,,0.011000000000000001,0.5,0.073,0.026000000000000002,30.0,63.0,0.0,4,2
18886,2020-04-25 22:00:00,16.3,4.3,200.0,60.0,0.0,,,0.013999999999999999,0.5,0.071,0.027999999999999997,30.0,63.0,0.0,4,2
18887,2020-04-25 23:00:00,15.4,1.9,360.0,65.0,0.0,,,0.022000000000000002,0.5,0.073,0.027000000000000003,35.0,59.0,0.0,4,2
18888,2020-04-26 00:00:00,15.0,2.0,180.0,64.0,0.0,,,0.027000000000000003,0.5,0.071,0.027999999999999997,36.0,56.0,0.0,4,2
18889,2020-04-26 01:00:00,15.1,2.1,230.0,62.0,0.0,,,0.02,0.7,0.069,0.028999999999999998,17.0,65.0,0.0,4,2
18890,2020-04-26 02:00:00,14.5,2.2,290.0,61.0,0.0,,,0.021,0.7,0.066,0.03,38.0,68.0,0.0,4,2
18891,2020-04-26 03:00:00,12.8,1.7,320.0,67.0,0.0,,,0.018000000000000002,0.7,0.067,0.026000000000000002,5.0,71.0,0.0,4,2
18892,2020-04-26 04:00:00,12.1,2.7,340.0,64.0,0.0,,,0.008,0.5,0.077,0.01,38.0,78.0,0.0,4,2
18893,2020-04-26 05:00:00,11.2,2.7,340.0,62.0,0.0,,,0.006999999999999999,0.5,0.07,0.013000000000000001,37.0,73.0,0.0,4,2
18894,2020-04-26 06:00:00,10.8,3.0,340.0,63.0,0.0,0.0,0.01,0.013000000000000001,0.5,0.065,0.012,34.0,75.0,0.0,4,2
18895,2020-04-26 07:00:00,11.7,2.7,320.0,52.0,0.0,0.9,0.37,0.008,0.7,0.061,0.012,33.0,70.0,0.0,4,2
18896,2020-04-26 08:00:00,12.9,3.3,320.0,49.0,0.0,1.0,1.08,0.003,0.9,0.055,0.01,32.0,67.0,0.0,4,2
18897,2020-04-26 09:00:00,14.4,3.1,320.0,42.0,2.0,1.0,1.8,0.002,1.1,0.053,0.008,20.0,49.0,0.0,4,2
18898,2020-04-26 10:00:00,15.2,3.3,320.0,38.0,3.0,1.0,2.46,0.003,0.7,0.054000000000000006,0.006999999999999999,21.0,42.0,0.0,4,2
18899,2020-04-26 11:00:00,15.9,4.5,340.0,30.0,4.0,1.0,2.92,0.003,0.4,0.055,0.006999999999999999,17.0,42.0,0.0,4,2
18900,2020-04-26 12:00:00,16.9,3.5,320.0,27.0,4.0,0.9,2.44,0.002,0.5,0.055999999999999994,0.008,13.0,29.0,0.0,4,2
18901,2020-04-26 13:00:00,17.7,3.8,320.0,23.0,3.0,0.9,2.62,0.003,0.7,0.057999999999999996,0.006999999999999999,11.0,22.0,0.0,4,2
18902,2020-04-26 14:00:00,18.2,3.5,290.0,19.0,3.0,0.8,2.5,0.004,0.4,0.059000000000000004,0.013000000000000001,8.0,21.0,0.0,4,2
18903,2020-04-26 15:00:00,15.2,4.1,70.0,60.0,3.0,1.0,2.65,0.004,0.4,0.057,0.018000000000000002,9.0,27.0,0.0,4,2
18904,2020-04-26 16:00:00,13.7,5.2,70.0,58.0,2.0,1.0,2.18,0.005,0.3,0.05,0.015,28.0,44.0,0.0,4,2
18905,2020-04-26 17:00:00,13.0,4.8,90.0,57.0,1.0,0.9,1.22,0.004,0.3,0.052000000000000005,0.011000000000000001,18.0,40.0,0.0,4,2
18906,2020-04-26 18:00:00,12.0,3.4,70.0,69.0,4.0,0.4,0.44,0.004,0.3,0.052000000000000005,0.008,17.0,34.0,0.0,4,2
18907,2020-04-26 19:00:00,11.2,1.9,50.0,72.0,6.0,0.2,0.12,0.003,0.3,0.051,0.011000000000000001,10.0,27.0,0.0,4,2
18908,2020-04-26 20:00:00,10.4,0.8,360.0,75.0,5.0,0.0,0.0,0.003,0.3,0.054000000000000006,0.006999999999999999,12.0,30.0,0.0,4,2
18909,2020-04-26 21:00:00,9.8,0.8,340.0,77.0,0.0,,,0.004,0.4,0.046,0.013999999999999999,8.0,31.0,0.0,4,2
18910,2020-04-26 22:00:00,9.2,1.1,320.0,80.0,0.0,,,0.003,0.3,0.044000000000000004,0.016,16.0,27.0,0.0,4,2
18911,2020-04-26 23:00:00,9.4,2.6,270.0,82.0,0.0,,,0.002,0.3,0.042,0.018000000000000002,13.0,24.0,0.0,4,2
18912,2020-04-27 00:00:00,8.0,1.0,320.0,86.0,1.0,,,0.002,0.4,0.031,0.02,14.0,29.0,0.0,4,2
18913,2020-04-27 01:00:00,7.9,1.9,340.0,89.0,0.0,,,0.002,0.4,0.032,0.015,15.0,37.0,0.0,4,2
18914,2020-04-27 02:00:00,7.8,1.0,340.0,91.0,0.0,,,0.002,0.5,0.032,0.013000000000000001,15.0,23.0,0.0,4,2
18915,2020-04-27 03:00:00,7.0,0.4,0.0,93.0,0.0,,,0.002,0.4,0.034,0.011000000000000001,16.0,27.0,0.0,4,2
18916,2020-04-27 04:00:00,7.2,2.4,290.0,94.0,0.0,,,0.002,0.4,0.024,0.016,17.0,23.0,0.0,4,2
18917,2020-04-27 05:00:00,6.9,1.6,320.0,96.0,0.0,,,0.002,0.4,0.026000000000000002,0.012,18.0,25.0,0.0,4,2
18918,2020-04-27 06:00:00,6.6,0.6,340.0,95.0,0.0,0.0,0.01,0.002,0.4,0.02,0.016,16.0,30.0,0.0,4,2
18919,2020-04-27 07:00:00,9.3,0.5,360.0,88.0,0.0,0.9,0.39,0.002,0.5,0.012,0.025,18.0,28.0,0.0,4,2
18920,2020-04-27 08:00:00,11.3,1.5,20.0,75.0,0.0,1.0,1.07,0.004,0.5,0.013999999999999999,0.03,22.0,33.0,0.0,4,2
18921,2020-04-27 09:00:00,13.4,2.2,50.0,56.0,0.0,1.0,1.82,0.003,0.4,0.034,0.023,21.0,39.0,0.0,4,2
18922,2020-04-27 10:00:00,15.7,2.8,320.0,37.0,0.0,1.0,2.47,0.004,0.4,0.045,0.018000000000000002,20.0,40.0,0.0,4,2
18923,2020-04-27 11:00:00,16.5,2.2,320.0,29.0,3.0,1.0,2.63,0.004,0.6,0.053,0.018000000000000002,20.0,34.0,0.0,4,2
18924,2020-04-27 12:00:00,17.8,3.1,320.0,26.0,4.0,0.7,1.83,0.003,0.6,0.055999999999999994,0.017,17.0,75.0,0.0,4,2
18925,2020-04-27 13:00:00,18.7,3.4,270.0,22.0,5.0,0.9,3.16,0.003,0.4,0.06,0.013000000000000001,17.0,116.0,0.0,4,2
18926,2020-04-27 14:00:00,18.3,3.3,320.0,20.0,6.0,0.8,2.02,0.006,0.4,0.057999999999999996,0.02,17.0,109.0,0.0,4,2
18927,2020-04-27 15:00:00,18.6,2.4,340.0,25.0,7.0,0.5,1.3,0.004,0.4,0.052000000000000005,0.027999999999999997,26.0,70.0,0.0,4,2
18928,2020-04-27 16:00:00,18.2,1.1,140.0,37.0,7.0,0.8,1.54,0.008,0.4,0.055,0.026000000000000002,26.0,49.0,0.0,4,2
18929,2020-04-27 17:00:00,16.7,2.7,20.0,39.0,8.0,0.8,1.12,0.004,0.5,0.062,0.013999999999999999,27.0,49.0,0.0,4,2
18930,2020-04-27 18:00:00,14.5,3.4,20.0,66.0,8.0,0.5,0.51,0.006,0.5,0.048,0.03,18.0,45.0,0.0,4,2
18931,2020-04-27 19:00:00,13.5,1.8,20.0,66.0,7.0,0.0,0.12,0.006,0.4,0.053,0.036000000000000004,21.0,43.0,0.0,4,2
18932,2020-04-27 20:00:00,12.3,2.6,360.0,73.0,8.0,0.0,0.0,0.003,0.4,0.061,0.015,28.0,61.0,0.0,4,2
18933,2020-04-27 21:00:00,12.0,2.8,360.0,72.0,6.0,,,0.004,0.4,0.059000000000000004,0.013000000000000001,24.0,52.0,0.0,4,2
18934,2020-04-27 22:00:00,11.7,2.1,360.0,77.0,9.0,,,0.005,0.3,0.055,0.011000000000000001,18.0,36.0,0.0,4,2
18935,2020-04-27 23:00:00,11.8,2.4,360.0,76.0,9.0,,,0.004,0.3,0.053,0.012,17.0,25.0,0.0,4,2
