Temperature,WindSpeed,Humidity,Rain,solar,sunTime,Cloud,so2,ozone,no2,PM2.5,PM10
13.6,2.5,97.0,2.2416666666666667,0.0,0.0,7.0,0.003,0.059000000000000004,0.006,38.0,43.0
13.3,2.7,97.0,2.3,0.0,0.0,7.0,0.003,0.059000000000000004,0.005,29.0,36.0
13.3,1.3,97.0,2.2041666666666666,0.0,0.0,9.0,0.003,0.059000000000000004,0.005,26.0,38.0
13.0,2.1,97.0,2.1083333333333334,0.0,0.0,7.0,0.003,0.059000000000000004,0.005,31.0,37.0
12.6,2.9,97.0,2.0124999999999997,0.0,0.0,0.0,0.004,0.061,0.005,31.0,46.0
12.7,2.6,97.0,1.9166666666666665,0.0,0.0,0.0,0.004,0.064,0.006,41.0,49.0
12.2,2.5,97.0,1.8208333333333333,0.0,0.0,0.0,0.004,0.065,0.006,55.0,64.0
12.2,1.6,97.0,1.7249999999999999,0.03,0.0,0.0,0.004,0.064,0.006999999999999999,57.0,69.0
12.9,0.9,97.0,1.6291666666666664,0.31,0.0,0.0,0.004,0.062,0.008,60.0,73.0
14.4,2.7,84.0,1.5333333333333332,0.89,1.0,0.0,0.004,0.06,0.009000000000000001,59.0,74.0
16.1,2.9,73.0,1.4375,1.7,1.0,0.0,0.004,0.061,0.009000000000000001,61.0,81.0
17.0,4.0,70.0,1.3416666666666666,2.35,1.0,0.0,0.004,0.063,0.009000000000000001,61.0,97.0
17.9,4.7,67.0,1.2458333333333331,2.88,1.0,0.0,0.004,0.067,0.008,51.0,119.0
19.2,4.0,63.0,1.15,3.14,1.0,3.0,0.004,0.071,0.009000000000000001,43.0,130.0
19.1,3.7,63.0,1.0541666666666667,3.03,1.0,4.0,0.004,0.07200000000000001,0.008,45.0,135.0
19.8,4.2,60.0,0.9583333333333333,2.87,1.0,4.0,0.004,0.071,0.008,46.0,132.0
19.8,4.0,58.0,0.8624999999999998,2.47,1.0,8.0,0.004,0.071,0.006999999999999999,37.0,119.0
19.6,3.4,61.0,0.7666666666666666,1.95,1.0,8.0,0.004,0.071,0.008,36.0,125.0
17.8,2.9,67.0,0.6708333333333334,1.08,0.6,10.0,0.004,0.069,0.008,28.0,120.0
17.0,1.7,69.0,0.575,0.35,0.0,10.0,0.004,0.07200000000000001,0.009000000000000001,24.0,127.0
16.3,2.5,76.0,0.4791666666666665,0.1,0.0,10.0,0.004,0.066,0.012,29.0,105.0
15.1,3.1,78.0,0.3833333333333333,0.02,0.0,9.0,0.003,0.065,0.01,28.0,109.0
14.4,2.8,82.0,0.2875000000000001,0.0,0.0,9.0,0.003,0.068,0.01,33.0,105.0
13.2,2.1,91.0,0.19166666666666643,0.0,0.0,10.0,0.004,0.071,0.008,39.0,90.0
13.4,2.2,89.0,0.09583333333333321,0.0,0.0,10.0,0.004,0.061,0.008,37.0,88.0
12.1,1.5,90.0,0.0,0.0,0.0,10.0,0.003,0.06,0.006999999999999999,28.0,59.0
11.6,0.3,94.0,0.0,0.0,0.0,6.0,0.003,0.055999999999999994,0.006999999999999999,26.0,51.0
10.8,0.7,97.0,0.0,0.0,0.0,4.0,0.003,0.046,0.006999999999999999,21.0,54.0
10.3,1.0,97.0,0.0,0.0,0.0,4.0,0.003,0.038,0.008,22.0,49.0
10.5,0.7,97.0,0.0,0.0,0.0,7.0,0.003,0.042,0.006999999999999999,20.0,48.0
11.5,3.3,97.0,0.0,0.0,0.0,8.0,0.003,0.055999999999999994,0.006,24.0,45.0
11.2,3.6,97.0,0.0,0.03,0.0,0.0,0.003,0.064,0.005,21.0,43.0
11.6,2.2,97.0,0.0,0.27,0.2,0.0,0.003,0.057999999999999996,0.006,22.0,33.0
13.4,3.9,84.0,0.0,0.93,0.9,0.0,0.003,0.053,0.006999999999999999,26.0,32.0
15.5,4.5,71.0,0.0,1.67,1.0,4.0,0.003,0.049,0.006999999999999999,19.0,29.0
16.5,4.5,71.0,0.0,1.86,1.0,6.0,0.004,0.052000000000000005,0.008,14.0,29.0
16.9,5.8,66.0,0.0,1.92,0.9,8.0,0.004,0.054000000000000006,0.008,13.0,46.0
16.8,5.1,69.0,0.0,1.37,0.2,9.0,0.004,0.055,0.008,18.0,54.0
18.0,4.6,67.0,0.0,2.34,0.7,8.0,0.003,0.055999999999999994,0.008,23.0,67.0
19.6,3.7,54.0,0.0,3.34,1.0,4.0,0.004,0.063,0.008,30.0,67.0
19.5,3.8,55.0,0.0,2.73,1.0,1.0,0.004,0.069,0.006999999999999999,27.0,69.0
19.1,4.8,57.0,0.0,2.58,1.0,0.0,0.003,0.066,0.006999999999999999,34.0,64.0
17.8,4.7,52.0,0.0,1.97,1.0,1.0,0.003,0.063,0.006999999999999999,24.0,58.0
16.8,4.9,47.0,0.0,1.25,1.0,0.0,0.003,0.059000000000000004,0.006,20.0,51.0
15.3,5.2,50.0,0.0,0.52,1.0,0.0,0.003,0.054000000000000006,0.008,13.0,51.0
13.5,4.2,60.0,0.0,0.04,0.3,0.0,0.003,0.054000000000000006,0.009000000000000001,12.0,43.0
13.2,3.9,64.0,0.0,0.0,0.0,0.0,0.003,0.053,0.01,9.0,41.0
12.2,2.8,71.0,0.0,0.0,0.0,0.0,0.003,0.049,0.011000000000000001,11.0,41.0
10.8,1.5,80.0,0.0,0.0,0.0,0.0,0.003,0.045,0.01,10.0,46.0
9.8,1.3,88.0,0.0,0.0,0.0,0.0,0.004,0.042,0.011000000000000001,11.0,40.0
9.6,0.7,86.0,0.0,0.0,0.0,0.0,0.003,0.04,0.011000000000000001,12.0,36.0
8.3,0.0,94.0,0.0,0.0,0.0,0.0,0.003,0.039,0.009000000000000001,13.0,33.0
7.8,0.3,97.0,0.0,0.0,0.0,0.0,0.003,0.04,0.009000000000000001,10.0,34.0
7.4,0.2,97.0,0.0,0.0,0.0,0.0,0.003,0.038,0.01,12.0,29.0
7.3,0.0,97.0,0.0,0.0,0.0,0.0,0.003,0.036000000000000004,0.011000000000000001,10.0,31.0
7.0,0.0,97.0,0.0,0.03,0.0,0.0,0.003,0.032,0.015,12.0,35.0
9.3,0.4,92.0,0.0,0.39,0.9,0.0,0.003,0.035,0.016,10.0,31.0
13.8,2.7,69.0,0.0,1.15,1.0,0.0,0.003,0.040999999999999995,0.011000000000000001,8.0,29.0
15.7,3.4,63.0,0.0,1.9,1.0,0.0,0.003,0.039,0.011000000000000001,7.0,35.0
17.9,4.3,49.0,0.0,2.56,1.0,0.0,0.003,0.042,0.01,8.0,38.0
19.2,4.3,39.0,0.0,3.1,1.0,0.0,0.003,0.049,0.008,12.0,43.0
20.0,4.5,40.0,0.0,3.44,1.0,0.0,0.003,0.054000000000000006,0.008,7.0,43.0
20.5,4.4,33.0,0.0,3.55,1.0,0.0,0.002,0.055999999999999994,0.006999999999999999,7.0,45.0
20.7,5.1,38.0,0.0,3.42,1.0,0.0,0.002,0.057,0.006,8.0,45.0
21.1,5.1,32.0,0.0,3.1,1.0,0.0,0.004410122415467046,0.06306089257539782,0.008440694823409044,19.124385511188716,42.298988364897866
21.1,5.6,24.0,0.0,2.57,1.0,0.0,0.003,0.059000000000000004,0.005,5.0,43.0
20.2,5.3,25.0,0.0,1.88,1.0,0.0,0.003,0.059000000000000004,0.005,7.0,40.0
18.8,2.8,39.0,0.0,1.08,1.0,0.0,0.003,0.055999999999999994,0.006,10.0,50.0
17.0,2.2,44.0,0.0,0.37,0.6,0.0,0.003,0.053,0.006999999999999999,7.0,33.0
15.2,1.4,53.0,0.0,0.03,0.0,0.0,0.003,0.052000000000000005,0.006999999999999999,8.0,31.0
14.3,0.8,57.0,0.0,0.0,0.0,0.0,0.003,0.05,0.006999999999999999,6.0,24.0
14.5,2.0,50.0,0.0,0.0,0.0,2.0,0.003,0.052000000000000005,0.006999999999999999,3.0,27.0
13.6,1.1,57.0,0.0,0.0,0.0,4.0,0.003,0.040999999999999995,0.01,5.0,23.0
13.8,0.9,43.0,0.0,0.0,0.0,1.0,0.003,0.034,0.011000000000000001,8.0,26.0
14.4,1.9,37.0,0.7708333333333334,0.0,0.0,7.0,0.003,0.04,0.008,6.0,27.0
13.5,1.4,44.0,1.5416666666666667,0.0,0.0,4.0,0.003,0.036000000000000004,0.008,7.0,22.0
13.2,1.1,50.0,2.3125,0.0,0.0,8.0,0.003,0.032,0.006999999999999999,7.0,20.0
11.9,0.1,54.0,3.0833333333333335,0.0,0.0,8.0,0.003,0.033,0.009000000000000001,11.0,23.0
11.7,0.1,62.0,3.854166666666667,0.0,0.0,10.0,0.003,0.031,0.011000000000000001,10.0,23.0
11.8,0.4,61.0,4.625,0.02,0.0,10.0,0.003,0.027000000000000003,0.016,8.0,28.0
12.9,0.4,68.0,5.395833333333334,0.21,0.0,10.0,0.003,0.022000000000000002,0.024,13.0,28.0
16.8,0.1,41.0,6.166666666666667,0.8,0.6,7.0,0.004,0.027999999999999997,0.019,12.0,36.0
19.9,1.3,36.0,6.9375,1.5,0.8,8.0,0.004,0.037000000000000005,0.013999999999999999,12.0,40.0
21.9,2.9,18.0,7.708333333333334,2.2,1.0,6.0,0.003,0.04,0.013000000000000001,20.0,52.0
23.1,3.6,18.0,8.479166666666668,2.95,1.0,8.0,0.003,0.044000000000000004,0.012,12.0,46.0
23.4,3.5,17.0,9.25,2.69,0.9,8.0,0.003,0.055,0.005,15.0,46.0
24.5,3.4,22.0,10.020833333333334,2.8,0.9,7.0,0.003,0.057999999999999996,0.006,7.0,50.0
24.7,4.4,16.0,10.791666666666668,2.68,1.0,6.0,0.003,0.063,0.006999999999999999,7.0,56.0
24.4,2.1,17.0,11.5625,1.91,0.4,9.0,0.003,0.067,0.006,6.0,76.0
23.7,1.6,20.0,12.333333333333334,1.35,0.2,9.0,0.003,0.07,0.006999999999999999,7.0,139.0
22.9,0.7,26.0,13.104166666666668,0.64,0.0,10.0,0.005,0.069,0.012,13.0,155.0
21.4,1.6,29.0,13.875,0.29,0.0,10.0,0.004,0.062,0.019,18.0,75.0
20.3,1.4,36.0,14.645833333333334,0.12,0.0,10.0,0.004,0.051,0.024,15.0,63.0
18.7,0.2,57.0,15.416666666666668,0.0,0.0,10.0,0.004,0.045,0.02,13.0,61.0
18.9,1.6,45.0,16.1875,0.0,0.0,10.0,0.004,0.034,0.027000000000000003,20.0,70.0
18.3,1.1,58.0,16.958333333333336,0.0,0.0,10.0,0.003,0.026000000000000002,0.027000000000000003,25.0,74.0
17.6,0.2,68.0,17.729166666666668,0.0,0.0,10.0,0.004,0.022000000000000002,0.03,38.0,92.0
17.4,0.7,70.0,18.5,0.0,0.0,10.0,0.004,0.026000000000000002,0.025,31.0,94.0
16.6,1.1,70.0,17.7375,0.0,0.0,10.0,0.004,0.027000000000000003,0.022000000000000002,33.0,101.0
16.4,0.1,80.0,16.975,0.0,0.0,10.0,0.004,0.034,0.016,32.0,96.0
19.4,2.3,44.0,16.2125,0.0,0.0,10.0,0.005,0.054000000000000006,0.005,31.0,85.0
17.8,2.0,65.0,15.45,0.0,0.0,10.0,0.005,0.051,0.006,14.0,67.0
15.6,2.1,74.0,14.6875,0.0,0.0,10.0,0.004,0.042,0.008,17.0,59.0
14.5,0.6,91.0,13.925,0.0,0.0,10.0,0.003,0.031,0.01,17.0,49.0
14.8,1.8,95.0,13.1625,0.04,0.0,10.0,0.003,0.025,0.013000000000000001,22.0,40.0
14.8,2.2,93.0,12.399999999999999,0.13,0.0,10.0,0.003,0.024,0.022000000000000002,19.0,35.0
14.2,3.0,91.0,11.6375,0.11,0.0,10.0,0.003,0.032,0.018000000000000002,24.0,36.0
14.3,2.3,95.0,10.875,0.23,0.0,10.0,0.003,0.039,0.013999999999999999,21.0,38.0
14.4,2.8,97.0,10.112499999999999,0.32,0.0,10.0,0.003,0.039,0.013000000000000001,21.0,38.0
15.1,2.9,97.0,9.35,0.34,0.0,10.0,0.003,0.038,0.013999999999999999,19.0,38.0
16.3,3.0,89.0,8.587499999999999,0.53,0.0,10.0,0.003,0.036000000000000004,0.015,22.0,31.0
16.9,2.5,86.0,7.824999999999999,0.3,0.0,10.0,0.003,0.040999999999999995,0.01,16.0,24.0
17.3,2.1,86.0,7.062499999999998,0.28,0.0,10.0,0.003,0.042,0.008,12.0,22.0
16.8,1.4,95.0,6.299999999999999,0.19,0.0,10.0,0.003,0.042,0.008,8.0,13.0
17.3,2.0,95.0,5.5375,0.16,0.0,6.0,0.003,0.04,0.006999999999999999,6.0,14.0
18.1,2.4,91.0,4.774999999999999,0.14,0.0,8.0,0.003,0.038,0.008,8.0,15.0
17.6,2.4,96.0,4.012499999999999,0.03,0.0,2.0,0.003,0.036000000000000004,0.008,7.0,15.0
16.7,2.9,97.0,3.2499999999999982,0.0,0.0,7.0,0.004,0.03,0.01,9.0,18.0
15.9,2.9,97.0,2.487499999999997,0.0,0.0,8.0,0.004,0.027000000000000003,0.01,9.0,16.0
15.5,2.6,97.0,1.7249999999999979,0.0,0.0,10.0,0.004,0.027999999999999997,0.008,10.0,16.0
15.2,2.9,97.0,0.9624999999999986,0.0,0.0,10.0,0.004,0.037000000000000005,0.006,9.0,11.0
14.9,2.6,97.0,0.2,0.0,0.0,10.0,0.004,0.05,0.005,5.0,13.0
14.3,3.3,97.0,0.19166666666666668,0.0,0.0,9.0,0.004,0.053,0.004,6.0,11.0
14.4,3.6,97.0,0.18333333333333335,0.0,0.0,7.0,0.004,0.057999999999999996,0.003,12.0,13.0
14.0,3.0,97.0,0.17500000000000002,0.0,0.0,10.0,0.004,0.061,0.003,10.0,16.0
13.7,3.0,97.0,0.16666666666666669,0.0,0.0,7.0,0.004,0.063,0.002,8.0,17.0
13.6,1.8,97.0,0.15833333333333335,0.0,0.0,7.0,0.004,0.062,0.003,9.0,12.0
13.5,2.1,97.0,0.15000000000000002,0.0,0.0,5.0,0.004,0.062,0.003,7.0,16.0
13.7,1.2,97.0,0.14166666666666666,0.07,0.0,5.0,0.004,0.059000000000000004,0.003,5.0,10.0
13.9,1.4,97.0,0.13333333333333336,0.19,0.0,8.0,0.004,0.053,0.004,3.0,8.0
14.2,1.5,97.0,0.125,0.33,0.0,9.0,0.004,0.049,0.005,3.0,6.0
15.0,2.5,97.0,0.11666666666666668,0.71,0.0,9.0,0.004,0.048,0.005,8.0,11.0
15.1,2.9,97.0,0.10833333333333335,0.78,0.0,9.0,0.004,0.05,0.005,5.0,11.0
15.1,2.1,97.0,0.1,0.68,0.0,9.0,0.004,0.05,0.004,4.0,9.0
16.4,2.2,88.0,0.09166666666666667,1.37,0.0,9.0,0.004,0.049,0.004,4.0,10.0
17.5,2.8,81.0,0.08333333333333334,1.74,0.0,10.0,0.004,0.042,0.006,6.0,16.0
16.9,2.0,85.0,0.07500000000000001,1.12,0.0,10.0,0.004,0.042,0.005,6.0,15.0
16.8,2.0,86.0,0.06666666666666668,0.47,0.0,10.0,0.004,0.04,0.008,9.0,18.0
16.5,2.7,86.0,0.05833333333333335,0.54,0.0,10.0,0.004,0.032,0.013000000000000001,9.0,19.0
15.8,1.9,86.0,0.05000000000000002,0.37,0.0,2.0,0.004,0.047,0.006,12.0,22.0
15.7,1.3,90.0,0.041666666666666685,0.19,0.0,7.0,0.004,0.047,0.005,11.0,16.0
15.4,2.8,93.0,0.033333333333333354,0.03,0.0,7.0,0.004,0.042,0.006,9.0,13.0
15.1,2.1,94.0,0.025000000000000022,0.0,0.0,7.0,0.004,0.040999999999999995,0.006,11.0,19.0
14.8,1.0,96.0,0.01666666666666669,0.0,0.0,9.0,0.004,0.044000000000000004,0.004,11.0,25.0
14.5,2.4,96.0,0.00833333333333336,0.0,0.0,6.0,0.005,0.043,0.003,12.0,21.0
14.1,1.3,97.0,0.0,0.0,0.0,4.0,0.004,0.046,0.003,13.0,20.0
13.9,0.8,97.0,0.8375,0.0,0.0,8.0,0.005,0.048,0.002,9.0,23.0
13.8,2.1,97.0,1.675,0.0,0.0,5.0,0.004,0.045,0.003,4.0,15.0
13.7,1.5,97.0,2.5125,0.0,0.0,2.0,0.005,0.043,0.002,5.0,17.0
13.6,2.1,97.0,3.35,0.0,0.0,6.0,0.005,0.04,0.003,5.0,19.0
13.2,2.6,97.0,4.1875,0.0,0.0,9.0,0.005,0.037000000000000005,0.004,6.0,16.0
13.0,1.6,97.0,5.025,0.02,0.0,3.0,0.004,0.04,0.003,11.0,23.0
13.1,0.9,97.0,5.8625,0.1,0.0,2.0,0.005,0.038,0.004,12.0,22.0
13.9,2.0,97.0,6.7,0.36,0.0,2.0,0.005,0.038,0.004,10.0,18.0
15.2,2.5,88.0,7.5375000000000005,0.78,0.0,9.0,0.005,0.038,0.004,9.0,14.0
16.6,2.7,83.0,8.375,1.21,0.0,9.0,0.005,0.037000000000000005,0.003,9.0,20.0
18.6,2.4,75.0,9.2125,2.5,0.8,8.0,0.005,0.039,0.004,10.0,17.0
19.6,1.6,71.0,10.05,2.65,0.6,8.0,0.005,0.049,0.004,13.0,25.0
21.5,0.5,65.0,10.887500000000001,3.08,1.0,0.0,0.005,0.059000000000000004,0.003,18.0,28.0
23.6,2.6,61.0,11.725,3.16,1.0,1.0,0.005,0.067,0.004,23.0,40.0
24.2,2.3,62.0,12.5625,2.92,1.0,4.0,0.005,0.07,0.004,30.0,48.0
25.3,1.5,57.0,13.4,2.41,1.0,6.0,0.005,0.07200000000000001,0.005,35.0,53.0
25.2,1.3,57.0,14.2375,1.74,1.0,3.0,0.005,0.079,0.004,36.0,53.0
23.0,3.6,67.0,15.075000000000001,1.0,1.0,1.0,0.006,0.079,0.008,39.0,63.0
20.8,1.7,73.0,15.9125,0.4,0.5,2.0,0.006999999999999999,0.079,0.009000000000000001,45.0,69.0
18.2,0.1,84.0,16.75,0.04,0.0,2.0,0.008,0.077,0.011000000000000001,62.0,69.0
17.1,0.9,90.0,17.587500000000002,0.0,0.0,1.0,0.006999999999999999,0.071,0.011000000000000001,60.0,66.0
16.7,0.3,94.0,18.425,0.0,0.0,5.0,0.006999999999999999,0.057999999999999996,0.013000000000000001,58.0,63.0
16.4,0.5,95.0,19.2625,0.0,0.0,6.0,0.006999999999999999,0.051,0.011000000000000001,64.0,69.0
16.7,0.4,97.0,20.1,0.0,0.0,6.0,0.006,0.044000000000000004,0.011000000000000001,66.0,75.0
16.3,0.0,97.0,19.59166666666667,0.0,0.0,5.0,0.006,0.034,0.01,29.18538197442402,68.0
16.6,0.4,97.0,19.083333333333336,0.0,0.0,8.0,0.005,0.025,0.01,66.0,67.0
16.0,0.0,97.0,18.575000000000003,0.0,0.0,8.0,0.005,0.034,0.008,62.0,65.0
15.6,0.4,97.0,18.066666666666666,0.0,0.0,8.0,0.005,0.044000000000000004,0.006,57.0,66.0
15.6,0.7,97.0,17.558333333333334,0.0,0.0,8.0,0.006,0.057999999999999996,0.005,59.0,74.0
16.1,1.3,97.0,17.05,0.02,0.0,10.0,0.006,0.049,0.008,62.0,80.0
16.4,2.7,97.0,16.541666666666668,0.26,0.0,9.0,0.006,0.043,0.006999999999999999,61.0,71.0
17.3,2.6,92.0,16.033333333333335,0.35,0.0,9.0,0.005,0.039,0.013999999999999999,48.0,61.0
20.3,1.6,71.0,15.525,0.96,0.3,7.0,0.005,0.04,0.012,44.0,67.0
21.5,1.4,67.0,15.016666666666667,1.49,0.5,8.0,0.006,0.047,0.011000000000000001,58.0,66.0
21.1,2.5,68.0,14.508333333333333,0.42,0.0,9.0,0.006,0.055999999999999994,0.011000000000000001,52.0,69.0
23.2,3.8,62.0,14.0,1.36,0.1,9.0,0.006,0.06,0.01,49.0,76.0
24.6,5.1,62.0,13.491666666666667,2.27,0.8,7.0,0.006,0.067,0.006,37.0,62.0
26.6,4.2,55.0,12.983333333333334,2.04,0.8,7.0,0.006,0.065,0.006,28.0,57.0
25.8,4.6,57.0,12.475000000000001,1.56,0.5,9.0,0.006,0.068,0.006,19.0,54.0
17.0,5.2,94.0,11.966666666666667,0.05,0.0,10.0,0.006,0.062,0.008,21.0,57.0
15.8,2.2,94.0,11.458333333333334,0.16,0.0,10.0,0.006,0.059000000000000004,0.006,20.0,34.0
14.3,1.4,94.0,10.95,0.09,0.0,6.0,0.006,0.057,0.009000000000000001,3.0,15.0
13.8,2.6,97.0,10.441666666666666,0.1,0.0,8.0,0.006,0.055999999999999994,0.009000000000000001,8.0,18.0
13.4,4.5,96.0,9.933333333333334,0.02,0.0,6.0,0.006,0.055,0.006999999999999999,4.0,13.0
12.9,1.9,92.0,9.424999999999999,0.0,0.0,9.0,0.006,0.055999999999999994,0.005,4.0,11.0
12.8,1.3,94.0,8.916666666666666,0.0,0.0,8.0,0.005,0.055999999999999994,0.004,10.0,17.0
12.7,2.2,93.0,8.408333333333333,0.0,0.0,7.0,0.005,0.057,0.004,8.0,30.0
12.6,3.6,93.0,7.9,0.0,0.0,6.0,0.005,0.057999999999999996,0.003,10.0,26.0
12.6,2.9,92.0,7.570833333333334,0.0,0.0,2.0,0.005,0.057,0.003,11.0,28.0
12.2,4.1,86.0,7.241666666666667,0.0,0.0,7.0,0.005,0.047,0.004,12.0,29.0
11.7,2.7,86.0,6.9125000000000005,0.0,0.0,6.0,0.005,0.047,0.002,19.0,31.0
12.1,3.4,85.0,6.583333333333334,0.0,0.0,4.0,0.005,0.044000000000000004,0.002,5.0,21.0
11.6,3.5,96.0,6.254166666666667,0.0,0.0,7.0,0.005,0.043,0.002,5.0,20.0
12.2,4.6,97.0,5.925000000000001,0.0,0.0,9.0,0.005,0.036000000000000004,0.005,3.0,19.0
12.5,4.5,97.0,5.595833333333333,0.06,0.0,9.0,0.005,0.038,0.005,4.0,17.0
12.8,3.2,93.0,5.2666666666666675,0.23,0.0,9.0,0.005,0.045,0.004,7.0,12.0
13.7,3.6,82.0,4.9375,0.68,0.2,9.0,0.005,0.046,0.005,9.0,25.0
12.8,3.7,86.0,4.608333333333334,0.76,0.0,9.0,0.005,0.05,0.005,11.0,28.0
12.7,1.9,89.0,4.279166666666667,0.63,0.0,10.0,0.005,0.046,0.005,14.0,29.0
14.1,2.5,82.0,3.95,1.49,0.3,8.0,0.005,0.044000000000000004,0.006,11.0,23.0
15.9,2.0,67.0,3.6208333333333336,3.19,0.9,6.0,0.005,0.047,0.004,8.0,13.0
17.0,3.0,63.0,3.291666666666667,1.34,0.2,8.0,0.006999999999999999,0.048,0.008,6.0,16.0
17.3,2.9,64.0,2.9625000000000004,1.55,0.5,6.0,0.009000000000000001,0.048,0.012,7.0,21.0
17.7,3.5,61.0,2.6333333333333337,1.36,0.6,8.0,0.005,0.046,0.01,14.0,24.0
16.4,5.5,64.0,2.304166666666667,1.15,0.5,8.0,0.005,0.042,0.008,6.0,19.0
17.4,3.1,52.0,1.9750000000000005,1.28,1.0,2.0,0.005,0.037000000000000005,0.008,6.0,14.0
16.4,3.2,55.0,1.645833333333334,0.57,1.0,7.0,0.005,0.035,0.009000000000000001,3.0,14.0
15.1,2.9,60.0,1.3166666666666673,0.06,0.4,7.0,0.005,0.03,0.01,0.0,15.0
14.3,2.5,69.0,0.9875000000000007,0.0,0.0,9.0,0.005,0.028999999999999998,0.008,0.0,10.0
13.9,1.4,66.0,0.6583333333333341,0.0,0.0,9.0,0.005,0.027999999999999997,0.008,1.0,9.0
13.4,0.9,68.0,0.3291666666666675,0.0,0.0,6.0,0.004,0.025,0.01,1.0,14.0
12.5,1.1,73.0,0.0,0.0,0.0,6.0,0.004,0.021,0.011000000000000001,1.0,10.0
12.3,1.2,70.0,0.0,0.0,0.0,8.0,0.005,0.02,0.012,1.0,12.0
12.1,0.8,67.0,0.0,0.0,0.0,7.0,0.004,0.023,0.009000000000000001,1.0,15.0
11.9,2.5,65.0,0.0,0.0,0.0,9.0,0.004,0.026000000000000002,0.006999999999999999,2.0,10.0
11.5,1.4,63.0,0.0,0.0,0.0,6.0,0.004,0.026000000000000002,0.006999999999999999,3.0,7.0
11.2,1.3,66.0,0.0,0.0,0.0,7.0,0.004,0.02,0.01,1.0,8.0
11.2,1.2,67.0,0.0,0.0,0.0,10.0,0.004,0.015,0.013000000000000001,0.0,8.0
11.3,1.3,68.0,0.0,0.06,0.0,10.0,0.004,0.011000000000000001,0.018000000000000002,0.0,11.0
11.9,1.3,65.0,0.0,0.23,0.0,10.0,0.004,0.01,0.022000000000000002,5.0,12.0
13.7,1.8,56.0,0.0,0.95,0.0,9.0,0.004,0.016,0.018000000000000002,4.0,22.0
16.4,1.5,47.0,0.0,2.26,0.8,8.0,0.004,0.024,0.012,5.0,16.0
17.6,1.8,46.0,0.0,3.14,1.0,4.0,0.005,0.033,0.009000000000000001,4.0,10.0
18.2,2.0,43.0,0.0,2.94,0.8,4.0,0.006999999999999999,0.042,0.009000000000000001,3.0,10.0
18.6,1.4,42.0,0.0,2.78,0.7,5.0,0.008,0.05,0.009000000000000001,4.0,22.0
19.1,2.9,49.0,0.0,2.21,0.5,6.0,0.006,0.05,0.006,6.0,21.0
19.5,3.5,43.0,0.0,2.55,0.7,7.0,0.006999999999999999,0.051,0.009000000000000001,6.0,16.0
19.5,3.7,41.0,0.0,2.71,1.0,2.0,0.01,0.057999999999999996,0.008,5.0,18.0
18.5,4.2,44.0,0.0,2.02,1.0,2.0,0.018000000000000002,0.066,0.011000000000000001,11.0,14.0
17.4,3.8,45.0,0.0,1.3,1.0,0.0,0.027000000000000003,0.054000000000000006,0.011000000000000001,11.0,16.0
15.9,1.4,48.0,0.0,0.57,1.0,0.0,0.043,0.05,0.013000000000000001,10.0,21.0
13.9,2.1,58.0,0.0,0.06,0.4,3.0,0.01,0.047,0.008,12.0,19.0
12.7,0.5,64.0,0.0,0.0,0.0,0.0,0.005,0.039,0.011000000000000001,7.0,12.0
11.8,0.6,67.0,0.0,0.0,0.0,0.0,0.006,0.034,0.013000000000000001,5.0,17.0
11.5,1.4,71.0,0.0,0.0,0.0,0.0,0.005,0.027000000000000003,0.013000000000000001,8.0,22.0
10.7,0.3,83.0,0.0,0.0,0.0,0.0,0.004,0.024,0.01,13.0,20.0
10.6,1.1,83.0,0.0,0.0,0.0,0.0,0.004,0.015,0.016,25.0,31.0
10.8,0.6,83.0,0.0,0.0,0.0,0.0,0.004,0.01,0.018000000000000002,18.0,24.0
10.8,1.0,82.0,0.0,0.0,0.0,0.0,0.004,0.009000000000000001,0.015,14.0,18.0
10.8,0.8,86.0,0.0,0.0,0.0,0.0,0.004,0.006999999999999999,0.013999999999999999,9.0,12.0
9.6,0.5,94.0,0.0,0.0,0.0,0.0,0.004,0.005,0.013999999999999999,5.0,18.0
10.0,0.0,94.0,0.0,0.04,0.0,0.0,0.004,0.005,0.015,3.0,23.0
13.0,0.7,84.0,0.0,0.48,1.0,2.0,0.004,0.013000000000000001,0.015,6.0,23.0
16.3,0.7,65.0,0.0,1.08,1.0,1.0,0.004,0.017,0.012,18.0,34.0
17.7,1.2,59.0,0.0,1.81,1.0,0.0,0.004,0.021,0.01,21.0,30.0
18.9,2.1,56.0,0.0,2.48,1.0,3.0,0.004,0.027999999999999997,0.009000000000000001,14.0,27.0
20.1,2.6,49.0,0.0,2.81,1.0,7.0,0.004,0.038,0.008,13.0,22.0
20.0,2.3,52.0,0.0,2.33,0.8,9.0,0.004,0.051,0.006999999999999999,15.0,26.0
20.0,1.5,51.0,0.0,1.77,0.1,9.0,0.004,0.057,0.006999999999999999,16.0,31.0
21.3,1.3,49.0,0.0,2.72,0.8,4.0,0.005,0.05,0.011000000000000001,19.0,27.0
21.7,1.6,45.0,0.0,2.64,0.9,6.0,0.004602418644798144,0.0633728591986643,0.01154473933503067,22.89438462339027,39.80173782089074
22.9,1.5,49.0,0.0,2.27,0.9,7.0,0.008,0.073,0.012,34.0,45.0
21.6,2.4,54.0,0.0,1.24,0.5,7.0,0.004,0.08,0.01,40.0,50.0
19.4,2.8,61.0,0.0,0.45,0.0,9.0,0.004,0.078,0.01,40.0,51.0
